date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price
10/15/2005,Wheat flour - Retail,KG,cereals and tubers,12.375,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.4
11/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.09,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.375
12/15/2005,Wheat flour - Retail,KG,cereals and tubers,12.85,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.09
1/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.85
2/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.1525,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.16
3/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.13,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.1525
4/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.18,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.13
5/15/2006,Wheat flour - Retail,KG,cereals and tubers,12.875,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.18
6/15/2006,Wheat flour - Retail,KG,cereals and tubers,12.936,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.875
7/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.075,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.936
8/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.308,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.075
9/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.2575,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.308
10/15/2006,Wheat flour - Retail,KG,cereals and tubers,12.98,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.2575
11/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.35,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.98
12/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.5875,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.35
1/15/2007,Wheat flour - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.5875
2/15/2007,Wheat flour - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.0
3/15/2007,Wheat flour - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.0
4/15/2007,Wheat flour - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.0
5/15/2007,Wheat flour - Retail,KG,cereals and tubers,13.535,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.0
6/15/2007,Wheat flour - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.535
7/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.0
8/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17.0
9/15/2007,Wheat flour - Retail,KG,cereals and tubers,15.616,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17.0
10/15/2007,Wheat flour - Retail,KG,cereals and tubers,19.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,15.616
11/15/2007,Wheat flour - Retail,KG,cereals and tubers,20.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,19.5
12/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.01,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.5
1/15/2008,Wheat flour - Retail,KG,cereals and tubers,18.24,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17.01
2/15/2008,Wheat flour - Retail,KG,cereals and tubers,16.2175,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,18.24
3/15/2008,Wheat flour - Retail,KG,cereals and tubers,16.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.2175
4/15/2008,Wheat flour - Retail,KG,cereals and tubers,20.69,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.25
5/15/2008,Wheat flour - Retail,KG,cereals and tubers,20.69,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.69
6/15/2008,Wheat flour - Retail,KG,cereals and tubers,20.69,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.69
7/15/2008,Wheat flour - Retail,KG,cereals and tubers,22.1,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.69
8/15/2008,Wheat flour - Retail,KG,cereals and tubers,22.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,22.1
9/15/2008,Wheat flour - Retail,KG,cereals and tubers,20.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,22.25
10/15/2008,Wheat flour - Retail,KG,cereals and tubers,23.0833,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.75
11/15/2008,Wheat flour - Retail,KG,cereals and tubers,23.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,23.0833
12/15/2008,Wheat flour - Retail,KG,cereals and tubers,23.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,23.25
1/15/2009,Wheat flour - Retail,KG,cereals and tubers,22.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,23.25
2/15/2009,Wheat flour - Retail,KG,cereals and tubers,22.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,22.3
3/15/2009,Wheat flour - Retail,KG,cereals and tubers,22.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,22.0
4/15/2009,Wheat flour - Retail,KG,cereals and tubers,24.6,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,22.0
5/15/2009,Wheat flour - Retail,KG,cereals and tubers,25.88,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,24.6
6/15/2009,Wheat flour - Retail,KG,cereals and tubers,25.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,25.88
7/15/2009,Wheat flour - Retail,KG,cereals and tubers,27.304,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,25.75
8/15/2009,Wheat flour - Retail,KG,cereals and tubers,28.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,27.304
9/15/2009,Wheat flour - Retail,KG,cereals and tubers,28.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.38
10/15/2009,Wheat flour - Retail,KG,cereals and tubers,28.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.38
11/15/2009,Wheat flour - Retail,KG,cereals and tubers,28.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.38
12/15/2009,Wheat flour - Retail,KG,cereals and tubers,28.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.38
1/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.2,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.38
2/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.2
3/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.3
4/15/2010,Wheat flour - Retail,KG,cereals and tubers,28.81,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.3
5/15/2010,Wheat flour - Retail,KG,cereals and tubers,27.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.81
6/15/2010,Wheat flour - Retail,KG,cereals and tubers,27.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,27.5
7/15/2010,Wheat flour - Retail,KG,cereals and tubers,26.9,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,27.5
8/15/2010,Wheat flour - Retail,KG,cereals and tubers,25.78,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,26.9
9/15/2010,Wheat flour - Retail,KG,cereals and tubers,28.0475,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,25.78
10/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.0475
11/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
12/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
1/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
2/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
3/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.62,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
4/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.51,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.62
5/15/2011,Wheat flour - Retail,KG,cereals and tubers,28.28,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.51
6/15/2011,Wheat flour - Retail,KG,cereals and tubers,27.37,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.28
7/15/2011,Wheat flour - Retail,KG,cereals and tubers,28.88,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,27.37
8/15/2011,Wheat flour - Retail,KG,cereals and tubers,25.15,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,28.88
9/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,25.15
10/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.3
11/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.725,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.3
12/15/2011,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,29.725
1/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
2/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
3/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
4/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
5/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
6/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
7/15/2012,Wheat flour - Retail,KG,cereals and tubers,30.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.0
8/15/2012,Wheat flour - Retail,KG,cereals and tubers,31.46,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,30.25
9/15/2012,Wheat flour - Retail,KG,cereals and tubers,32.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,31.46
10/15/2012,Wheat flour - Retail,KG,cereals and tubers,32.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,32.5
11/15/2012,Wheat flour - Retail,KG,cereals and tubers,33.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,32.5
12/15/2012,Wheat flour - Retail,KG,cereals and tubers,33.125,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,33.0
1/15/2013,Wheat flour - Retail,KG,cereals and tubers,34.3,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,33.125
2/15/2013,Wheat flour - Retail,KG,cereals and tubers,34.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,34.3
3/15/2013,Wheat flour - Retail,KG,cereals and tubers,34.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,34.5
4/15/2013,Wheat flour - Retail,KG,cereals and tubers,34.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,34.5
5/15/2013,Wheat flour - Retail,KG,cereals and tubers,34.8,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,34.5
6/15/2013,Wheat flour - Retail,KG,cereals and tubers,36.48,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,34.8
7/15/2013,Wheat flour - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.48
8/15/2013,Wheat flour - Retail,KG,cereals and tubers,38.54,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.5
9/15/2013,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.54
10/15/2013,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
11/15/2013,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
12/15/2013,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
1/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
2/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
3/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
4/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.46,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
5/15/2014,Wheat flour - Retail,KG,cereals and tubers,37.6,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.46
6/15/2014,Wheat flour - Retail,KG,cereals and tubers,37.6,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.6
7/15/2014,Wheat flour - Retail,KG,cereals and tubers,38.38,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.6
8/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.875,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.38
9/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.9,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.875
10/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.9,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.9
11/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.9,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.9
12/15/2014,Wheat flour - Retail,KG,cereals and tubers,39.9,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.9
1/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.9
2/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.5
3/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.7
4/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.5
5/15/2015,Wheat flour - Retail,KG,cereals and tubers,36.975,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.7
6/15/2015,Wheat flour - Retail,KG,cereals and tubers,36.55,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.975
7/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.1,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.55
8/15/2015,Wheat flour - Retail,KG,cereals and tubers,36.975,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.1
9/15/2015,Wheat flour - Retail,KG,cereals and tubers,37.55,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.975
10/15/2015,Wheat flour - Retail,KG,cereals and tubers,38.82,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.55
11/15/2015,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.82
12/15/2015,Wheat flour - Retail,KG,cereals and tubers,39.1,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
1/15/2016,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.1
2/15/2016,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
3/15/2016,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
4/15/2016,Wheat flour - Retail,KG,cereals and tubers,38.6,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
5/15/2016,Wheat flour - Retail,KG,cereals and tubers,37.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.6
6/15/2016,Wheat flour - Retail,KG,cereals and tubers,37.32,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.5
7/15/2016,Wheat flour - Retail,KG,cereals and tubers,37.8,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.32
8/15/2016,Wheat flour - Retail,KG,cereals and tubers,37.95,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.8
9/15/2016,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.95
10/15/2016,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
11/15/2016,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
12/15/2016,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
1/15/2017,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
2/15/2017,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
3/15/2017,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
4/15/2017,Wheat flour - Retail,KG,cereals and tubers,37.65,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
5/15/2017,Wheat flour - Retail,KG,cereals and tubers,36.625,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.65
6/15/2017,Wheat flour - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.625
7/15/2017,Wheat flour - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.5
8/15/2017,Wheat flour - Retail,KG,cereals and tubers,35.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.5
9/15/2017,Wheat flour - Retail,KG,cereals and tubers,37.125,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,35.7
10/15/2017,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,37.125
11/15/2017,Wheat flour - Retail,KG,cereals and tubers,39.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
12/15/2017,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.7
1/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,40.0
2/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.5
3/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
4/15/2018,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
5/15/2018,Wheat flour - Retail,KG,cereals and tubers,36.375,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
6/15/2018,Wheat flour - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,36.375
7/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,35.0
8/15/2018,Wheat flour - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.0
9/15/2018,Wheat flour - Retail,KG,cereals and tubers,38.56,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.0
10/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,38.56
11/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
12/15/2018,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
1/15/2019,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
2/15/2019,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
3/15/2019,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
4/15/2019,Wheat flour - Retail,KG,cereals and tubers,39.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
5/15/2019,Wheat flour - Retail,KG,cereals and tubers,39.85,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.25
6/15/2019,Wheat flour - Retail,KG,cereals and tubers,40.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,39.85
7/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,40.25
8/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.6,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,41.0
9/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,41.6
10/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,41.0
1/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,41.0
2/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
3/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
4/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
5/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
6/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
7/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
8/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
9/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,18.5,PKR,Pakistan,Punjab,2276,Lahore,291,60,15,5,1,291_60_15_5,18.5
