cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price,day,month,year,day_of_week
Fuel (diesel) - Retail,L,non-food,113.4,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,107.1,15,11,2018,3
Fuel (diesel) - Retail,L,non-food,110.94,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,113.4,15,12,2018,5
Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,110.94,15,1,2019,1
Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,106.68,15,2,2019,4
Fuel (diesel) - Retail,L,non-food,111.43,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,106.68,15,3,2019,4
Fuel (diesel) - Retail,L,non-food,117.43,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,111.43,15,4,2019,0
Fuel (diesel) - Retail,L,non-food,122.32,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,117.43,15,5,2019,2
Fuel (diesel) - Retail,L,non-food,126.82,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,122.32,15,6,2019,5
Fuel (diesel) - Retail,L,non-food,127.3,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,126.82,15,7,2019,0
Fuel (diesel) - Retail,L,non-food,132.9,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,127.3,15,8,2019,3
Fuel (diesel) - Retail,L,non-food,127.6,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,132.9,15,9,2019,6
Fuel (diesel) - Retail,L,non-food,127.6,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,284,15,15,8,294_284_15_15,127.6,15,10,2019,1
Fuel (petrol-gasoline) - Retail,L,non-food,84.8,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,127.6,15,12,2014,0
Fuel (petrol-gasoline) - Retail,L,non-food,70.6,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,84.8,15,1,2015,3
Fuel (petrol-gasoline) - Retail,L,non-food,78.66,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,70.6,15,2,2015,6
Fuel (petrol-gasoline) - Retail,L,non-food,70.6,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,78.66,15,3,2015,6
Fuel (petrol-gasoline) - Retail,L,non-food,74.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,70.6,15,4,2015,2
Fuel (petrol-gasoline) - Retail,L,non-food,74.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.58,15,5,2015,4
Fuel (petrol-gasoline) - Retail,L,non-food,78.06,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.58,15,6,2015,0
Fuel (petrol-gasoline) - Retail,L,non-food,78.06,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,78.06,15,7,2015,2
Fuel (petrol-gasoline) - Retail,L,non-food,77.03,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,78.06,15,8,2015,5
Fuel (petrol-gasoline) - Retail,L,non-food,74.03,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,77.03,15,9,2015,1
Fuel (petrol-gasoline) - Retail,L,non-food,74.03,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.03,15,10,2015,3
Fuel (petrol-gasoline) - Retail,L,non-food,76.55,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.03,15,11,2015,6
Fuel (petrol-gasoline) - Retail,L,non-food,76.55,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,76.55,15,12,2015,1
Fuel (petrol-gasoline) - Retail,L,non-food,76.55,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,76.55,15,1,2016,4
Fuel (petrol-gasoline) - Retail,L,non-food,71.53,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,76.55,15,2,2016,0
Fuel (petrol-gasoline) - Retail,L,non-food,62.99,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,71.53,15,3,2016,1
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,62.99,15,4,2016,4
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,5,2016,6
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,6,2016,2
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,7,2016,4
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,8,2016,0
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,9,2016,3
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,10,2016,5
Fuel (petrol-gasoline) - Retail,L,non-food,64.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,11,2016,1
Fuel (petrol-gasoline) - Retail,L,non-food,66.53,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,64.48,15,12,2016,3
Fuel (petrol-gasoline) - Retail,L,non-food,67.41,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,66.53,15,1,2017,6
Fuel (petrol-gasoline) - Retail,L,non-food,71.04,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,67.41,15,2,2017,2
Fuel (petrol-gasoline) - Retail,L,non-food,73.26,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,71.04,15,3,2017,2
Fuel (petrol-gasoline) - Retail,L,non-food,74.26,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,73.26,15,4,2017,5
Fuel (petrol-gasoline) - Retail,L,non-food,74.27,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.26,15,5,2017,0
Fuel (petrol-gasoline) - Retail,L,non-food,72.57,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,74.27,15,6,2017,3
Fuel (petrol-gasoline) - Retail,L,non-food,71.57,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,72.57,15,7,2017,5
Fuel (petrol-gasoline) - Retail,L,non-food,70.13,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,71.57,15,8,2017,1
Fuel (petrol-gasoline) - Retail,L,non-food,71.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,70.13,15,9,2017,4
Fuel (petrol-gasoline) - Retail,L,non-food,73.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,71.77,15,10,2017,6
Fuel (petrol-gasoline) - Retail,L,non-food,76.25,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,73.77,15,11,2017,2
Fuel (petrol-gasoline) - Retail,L,non-food,77.89,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,76.25,15,12,2017,4
Fuel (petrol-gasoline) - Retail,L,non-food,81.96,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,77.89,15,1,2018,0
Fuel (petrol-gasoline) - Retail,L,non-food,84.94,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,81.96,15,2,2018,3
Fuel (petrol-gasoline) - Retail,L,non-food,88.51,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,84.94,15,3,2018,3
Fuel (petrol-gasoline) - Retail,L,non-food,86.46,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,88.51,15,4,2018,6
Fuel (petrol-gasoline) - Retail,L,non-food,88.14,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,86.46,15,5,2018,1
Fuel (petrol-gasoline) - Retail,L,non-food,91.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,88.14,15,6,2018,4
Fuel (petrol-gasoline) - Retail,L,non-food,96.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,91.33,15,7,2018,6
Fuel (petrol-gasoline) - Retail,L,non-food,95.7,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,96.77,15,8,2018,2
Fuel (petrol-gasoline) - Retail,L,non-food,93.27,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,95.7,15,9,2018,5
Fuel (petrol-gasoline) - Retail,L,non-food,93.27,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,93.27,15,10,2018,0
Fuel (petrol-gasoline) - Retail,L,non-food,98.24,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,93.27,15,11,2018,3
Fuel (petrol-gasoline) - Retail,L,non-food,95.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,98.24,15,12,2018,5
Fuel (petrol-gasoline) - Retail,L,non-food,90.97,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,95.83,15,1,2019,1
Fuel (petrol-gasoline) - Retail,L,non-food,90.38,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,90.97,15,2,2019,4
Fuel (petrol-gasoline) - Retail,L,non-food,92.89,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,90.38,15,3,2019,4
Fuel (petrol-gasoline) - Retail,L,non-food,98.89,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,92.89,15,4,2019,0
Fuel (petrol-gasoline) - Retail,L,non-food,108.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,98.89,15,5,2019,2
Fuel (petrol-gasoline) - Retail,L,non-food,112.68,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,108.42,15,6,2019,5
Fuel (petrol-gasoline) - Retail,L,non-food,113.2,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,112.68,15,7,2019,0
Fuel (petrol-gasoline) - Retail,L,non-food,118.35,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,113.2,15,8,2019,3
Fuel (petrol-gasoline) - Retail,L,non-food,113.7,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,118.35,15,9,2019,6
Fuel (petrol-gasoline) - Retail,L,non-food,113.7,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,285,15,15,8,294_285_15_15,113.7,15,10,2019,1
Lentils (moong) - Retail,KG,pulses and nuts,164.72,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,113.7,15,4,2015,2
Lentils (moong) - Retail,KG,pulses and nuts,162.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,164.72,15,5,2015,4
Lentils (moong) - Retail,KG,pulses and nuts,160,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,162.5,15,6,2015,0
Lentils (moong) - Retail,KG,pulses and nuts,157.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,160,15,7,2015,2
Lentils (moong) - Retail,KG,pulses and nuts,150.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,157.67,15,8,2015,5
Lentils (moong) - Retail,KG,pulses and nuts,145.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,150.42,15,9,2015,1
Lentils (moong) - Retail,KG,pulses and nuts,147,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,145.42,15,10,2015,3
Lentils (moong) - Retail,KG,pulses and nuts,147.92,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,147,15,11,2015,6
Lentils (moong) - Retail,KG,pulses and nuts,150.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,147.92,15,12,2015,1
Lentils (moong) - Retail,KG,pulses and nuts,151.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,150.5,15,1,2016,4
Lentils (moong) - Retail,KG,pulses and nuts,147.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,151.67,15,2,2016,0
Lentils (moong) - Retail,KG,pulses and nuts,141,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,147.58,15,3,2016,1
Lentils (moong) - Retail,KG,pulses and nuts,141.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,141,15,4,2016,4
Lentils (moong) - Retail,KG,pulses and nuts,142.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,141.5,15,5,2016,6
Lentils (moong) - Retail,KG,pulses and nuts,142.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,142.33,15,6,2016,2
Lentils (moong) - Retail,KG,pulses and nuts,141.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,142.33,15,7,2016,4
Lentils (moong) - Retail,KG,pulses and nuts,141.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,141.93,15,8,2016,0
Lentils (moong) - Retail,KG,pulses and nuts,133.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,141.33,15,9,2016,3
Lentils (moong) - Retail,KG,pulses and nuts,129.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,133.83,15,10,2016,5
Lentils (moong) - Retail,KG,pulses and nuts,125.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,129.08,15,11,2016,1
Lentils (moong) - Retail,KG,pulses and nuts,115.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,125.42,15,12,2016,3
Lentils (moong) - Retail,KG,pulses and nuts,115.63,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,115.67,15,1,2017,6
Lentils (moong) - Retail,KG,pulses and nuts,107.71,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,115.63,15,2,2017,2
Lentils (moong) - Retail,KG,pulses and nuts,105.87,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,107.71,15,3,2017,2
Lentils (moong) - Retail,KG,pulses and nuts,105.48,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,105.87,15,4,2017,5
Lentils (moong) - Retail,KG,pulses and nuts,105.21,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,105.48,15,5,2017,0
Lentils (moong) - Retail,KG,pulses and nuts,103.14,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,105.21,15,6,2017,3
Lentils (moong) - Retail,KG,pulses and nuts,101.38,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,103.14,15,7,2017,5
Lentils (moong) - Retail,KG,pulses and nuts,103.27,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,101.38,15,8,2017,1
Lentils (moong) - Retail,KG,pulses and nuts,107.13,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,103.27,15,9,2017,4
Lentils (moong) - Retail,KG,pulses and nuts,107,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,107.13,15,10,2017,6
Lentils (moong) - Retail,KG,pulses and nuts,96.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,107,15,11,2017,2
Lentils (moong) - Retail,KG,pulses and nuts,88.96,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,96.42,15,12,2017,4
Lentils (moong) - Retail,KG,pulses and nuts,110,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,88.96,15,1,2018,0
Lentils (moong) - Retail,KG,pulses and nuts,110,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,110,15,2,2018,3
Lentils (moong) - Retail,KG,pulses and nuts,102.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,110,15,3,2018,3
Lentils (moong) - Retail,KG,pulses and nuts,100.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,102.5,15,4,2018,6
Lentils (moong) - Retail,KG,pulses and nuts,101.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,100.84,15,5,2018,1
Lentils (moong) - Retail,KG,pulses and nuts,101.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,101.67,15,6,2018,4
Lentils (moong) - Retail,KG,pulses and nuts,105.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,101.67,15,7,2018,6
Lentils (moong) - Retail,KG,pulses and nuts,106.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,105.84,15,8,2018,2
Lentils (moong) - Retail,KG,pulses and nuts,105.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,106.67,15,9,2018,5
Lentils (moong) - Retail,KG,pulses and nuts,104.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,105.42,15,10,2018,0
Lentils (moong) - Retail,KG,pulses and nuts,104,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,104.58,15,11,2018,3
Lentils (moong) - Retail,KG,pulses and nuts,106.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,104,15,12,2018,5
Lentils (moong) - Retail,KG,pulses and nuts,104,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,106.67,15,1,2019,1
Lentils (moong) - Retail,KG,pulses and nuts,112.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,104,15,2,2019,4
Lentils (moong) - Retail,KG,pulses and nuts,122.29,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,112.08,15,3,2019,4
Lentils (moong) - Retail,KG,pulses and nuts,134.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,122.29,15,4,2019,0
Lentils (moong) - Retail,KG,pulses and nuts,146.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,134.17,15,5,2019,2
Lentils (moong) - Retail,KG,pulses and nuts,155,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,146.83,15,6,2019,5
Lentils (moong) - Retail,KG,pulses and nuts,160.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,155,15,7,2019,0
Lentils (moong) - Retail,KG,pulses and nuts,162,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,160.42,15,8,2019,3
Lentils (moong) - Retail,KG,pulses and nuts,162.71,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,162,15,9,2019,6
Lentils (moong) - Retail,KG,pulses and nuts,167.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,325,15,5,5,294_325_15_5,162.71,15,10,2019,1
Beans(mash) - Retail,KG,pulses and nuts,122.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,167.83,15,1,2014,2
Beans(mash) - Retail,KG,pulses and nuts,121.88,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,122.08,15,2,2014,5
Beans(mash) - Retail,KG,pulses and nuts,121.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,121.88,15,3,2014,5
Beans(mash) - Retail,KG,pulses and nuts,121,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,121.67,15,4,2014,1
Beans(mash) - Retail,KG,pulses and nuts,134.37,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,121,15,5,2014,3
Beans(mash) - Retail,KG,pulses and nuts,141.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,134.37,15,6,2014,6
Beans(mash) - Retail,KG,pulses and nuts,144.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,141.77,15,7,2014,1
Beans(mash) - Retail,KG,pulses and nuts,151.05,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,144.17,15,8,2014,4
Beans(mash) - Retail,KG,pulses and nuts,152.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,151.05,15,9,2014,0
Beans(mash) - Retail,KG,pulses and nuts,155,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,152.5,15,10,2014,2
Beans(mash) - Retail,KG,pulses and nuts,158.65,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,155,15,11,2014,5
Beans(mash) - Retail,KG,pulses and nuts,178.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,158.65,15,4,2015,2
Beans(mash) - Retail,KG,pulses and nuts,187.92,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,178.5,15,5,2015,4
Beans(mash) - Retail,KG,pulses and nuts,188.54,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,187.92,15,6,2015,0
Beans(mash) - Retail,KG,pulses and nuts,189.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,188.54,15,7,2015,2
Beans(mash) - Retail,KG,pulses and nuts,189.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,189.17,15,8,2015,5
Beans(mash) - Retail,KG,pulses and nuts,218.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,189.17,15,10,2015,3
Beans(mash) - Retail,KG,pulses and nuts,232.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,218.58,15,11,2015,6
Beans(mash) - Retail,KG,pulses and nuts,240.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,232.5,15,12,2015,1
Beans(mash) - Retail,KG,pulses and nuts,253.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,240.67,15,1,2016,4
Beans(mash) - Retail,KG,pulses and nuts,249.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,253.33,15,2,2016,0
Beans(mash) - Retail,KG,pulses and nuts,250.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,249.17,15,3,2016,1
Beans(mash) - Retail,KG,pulses and nuts,262.29,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,250.67,15,4,2016,4
Beans(mash) - Retail,KG,pulses and nuts,275.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,262.29,15,5,2016,6
